nodeName	altName	nodeAttr[nodesPresent, ]
MMS22L	MMS22L	cyan
THAP5	THAP5	cyan
C17orf80	C17orf80	cyan
PREPL	PREPL	cyan
DOCK11	DOCK11	cyan
PRH1-PRR4///PRH1	PRH1-PRR4///PRH1	cyan
SETD4	SETD4	cyan
WDR5B	WDR5B	cyan
DYX1C1-CCPG1///CCPG1	DYX1C1-CCPG1///CCPG1	cyan
PIGF	PIGF	cyan
PEX1	PEX1	cyan
FOXK2	FOXK2	cyan
JKAMP	JKAMP	cyan
C17orf75	C17orf75	cyan
ZCRB1	ZCRB1	cyan
IER3IP1	IER3IP1	cyan
C2CD5	C2CD5	cyan
FUNDC1	FUNDC1	cyan
EDRF1	EDRF1	cyan
TBC1D31	TBC1D31	cyan
GBAS	GBAS	cyan
ABHD2	ABHD2	cyan
ARL6IP1	ARL6IP1	cyan
FOXK1	FOXK1	cyan
EFCAB7	EFCAB7	cyan
SLCO3A1///SLCO3A1	SLCO3A1///SLCO3A1	cyan
KIN	KIN	cyan
ZNF268	ZNF268	cyan
MFSD4B	MFSD4B	cyan
NSL1	NSL1	cyan
ARMC1	ARMC1	cyan
SACM1L	SACM1L	cyan
ZNF518A	ZNF518A	cyan
COMMD3-BMI1///COMMD3	COMMD3-BMI1///COMMD3	cyan
CEP57L1	CEP57L1	cyan
PACS2	PACS2	cyan
RBAK	RBAK	cyan
BET1	BET1	cyan
MTRF1	MTRF1	cyan
ZNF397	ZNF397	cyan
EED	EED	cyan
RBM26	RBM26	cyan
SMC3	SMC3	cyan
RBM18	RBM18	cyan
SLC35A5	SLC35A5	cyan
ORMDL1	ORMDL1	cyan
MRPS31	MRPS31	cyan
MRPS31P5	MRPS31P5	cyan
DTWD1	DTWD1	cyan
DDX24	DDX24	cyan
DDX19B	DDX19B	cyan
TESK1	TESK1	cyan
C18orf8	C18orf8	cyan
SMC6	SMC6	cyan
LYST	LYST	cyan
ZNF823	ZNF823	cyan
KLHL11	KLHL11	cyan
FXR1	FXR1	cyan
DAB2IP	DAB2IP	cyan
ZNF675	ZNF675	cyan
PCNX4	PCNX4	cyan
ZZZ3	ZZZ3	cyan
C3orf38	C3orf38	cyan
IRAK1BP1	IRAK1BP1	cyan
STAT3	STAT3	cyan
MRS2	MRS2	cyan
WDR92	WDR92	cyan
BAHD1	BAHD1	cyan
RAD18	RAD18	cyan
SWT1	SWT1	cyan
TRAPPC6B	TRAPPC6B	cyan
NSUN3	NSUN3	cyan
CIR1	CIR1	cyan
GPATCH11	GPATCH11	cyan
ZNF182	ZNF182	cyan
NADK2	NADK2	cyan
MFSD8	MFSD8	cyan
ORC3	ORC3	cyan
VWA8	VWA8	cyan
GLIS2	GLIS2	cyan
FAM126B	FAM126B	cyan
SLC25A46	SLC25A46	cyan
SASS6	SASS6	cyan
ZNF761///ZNF525///ZNF845///ZNF765	ZNF761///ZNF525///ZNF845///ZNF765	cyan
ZNF761///ZNF525///ZNF320///ZNF813///ZNF845///ZNF765///ZNF83///ZNF701///ZNF28	ZNF761///ZNF525///ZNF320///ZNF813///ZNF845///ZNF765///ZNF83///ZNF701///ZNF28	cyan
SNORD116-28	SNORD116-28	cyan
TYW3	TYW3	cyan
BUB3	BUB3	cyan
CETN3	CETN3	cyan
ZFP30	ZFP30	cyan
ACRC	ACRC	cyan
RMND1	RMND1	cyan
PPP3CB	PPP3CB	cyan
GTPBP1	GTPBP1	cyan
TRUB1	TRUB1	cyan
ZNF235	ZNF235	cyan
TAS2R5	TAS2R5	cyan
IER5	IER5	cyan
THAP6	THAP6	cyan
TTC37	TTC37	cyan
NUP43	NUP43	cyan
ZNF501	ZNF501	cyan
UTP23	UTP23	cyan
QSER1	QSER1	cyan
SCRN3	SCRN3	cyan
SH2B3	SH2B3	cyan
KIAA1429	KIAA1429	cyan
ANAPC4	ANAPC4	cyan
ZBTB6	ZBTB6	cyan
KBTBD3	KBTBD3	cyan
CEP162	CEP162	cyan
POM121C///POMZP3///POM121///ZP3	POM121C///POMZP3///POM121///ZP3	cyan
ACBD5	ACBD5	cyan
TNPO1	TNPO1	cyan
ZNF570	ZNF570	cyan
ALG10B///ALG10	ALG10B///ALG10	cyan
ESD	ESD	cyan
ORC2	ORC2	cyan
ZNF221	ZNF221	cyan
MORC3	MORC3	cyan
ADAL	ADAL	cyan
MLLT1	MLLT1	cyan
FAM76B	FAM76B	cyan
SRP9	SRP9	cyan
KIAA1033	KIAA1033	cyan
BIVM-ERCC5///ERCC5	BIVM-ERCC5///ERCC5	cyan
TCEAL8	TCEAL8	cyan
ZBTB14	ZBTB14	cyan
ZNF226	ZNF226	cyan
ELAC1	ELAC1	cyan
ZNF284///ZNF223	ZNF284///ZNF223	cyan
CCDC112	CCDC112	cyan
USPL1	USPL1	cyan
ZNF761///ZNF525///ZNF320///ZNF813///ZNF845///ZNF765///ZNF468///ZNF83///ZNF701///ZNF28	ZNF761///ZNF525///ZNF320///ZNF813///ZNF845///ZNF765///ZNF468///ZNF83///ZNF701///ZNF28	cyan
ZNF284	ZNF284	cyan
AASDHPPT	AASDHPPT	cyan
ZNF180	ZNF180	cyan
DCP2	DCP2	cyan
ZBTB17	ZBTB17	cyan
PTER	PTER	cyan
ZNF672	ZNF672	cyan
TTF1	TTF1	cyan
SCAND2P	SCAND2P	cyan
LMBRD2	LMBRD2	cyan
CSNK1D	CSNK1D	cyan
ARHGAP12	ARHGAP12	cyan
NFXL1	NFXL1	cyan
KRBA2	KRBA2	cyan
ZNF596	ZNF596	cyan
SAP30BP	SAP30BP	cyan
SPATA5	SPATA5	cyan
ZNF813	ZNF813	cyan
MRFAP1L1	MRFAP1L1	cyan
ORC4	ORC4	cyan
RAD51C	RAD51C	cyan
BROX	BROX	cyan
SLF1	SLF1	cyan
UBA5	UBA5	cyan
PMPCB	PMPCB	cyan
STAM2	STAM2	cyan
COMMD3-BMI1///BMI1///COMMD3-BMI1///BMI1	COMMD3-BMI1///BMI1///COMMD3-BMI1///BMI1	cyan
C10orf88	C10orf88	cyan
ZBTB1	ZBTB1	cyan
PRORSD1P	PRORSD1P	cyan
AKAP10	AKAP10	cyan
