nodeName	altName	nodeAttr[nodesPresent, ]
CSRNP2	CSRNP2	blue
RHOF	RHOF	blue
PDE3B	PDE3B	blue
FOXJ1	FOXJ1	blue
PDLIM5	PDLIM5	blue
SLC25A12	SLC25A12	blue
WDR54	WDR54	blue
RAB43	RAB43	blue
CCDC60	CCDC60	blue
CLHC1	CLHC1	blue
GAGE10///GAGE12D///GAGE8///GAGE12F///GAGE2A///GAGE12H///GAGE12E///GAGE12C///GAGE12J///GAGE12G///GAGE13///GAGE2E///GAGE6///GAGE2C	GAGE10///GAGE12D///GAGE8///GAGE12F///GAGE2A///GAGE12H///GAGE12E///GAGE12C///GAGE12J///GAGE12G///GAGE13///GAGE2E///GAGE6///GAGE2C	blue
ULK4	ULK4	blue
ENPP3	ENPP3	blue
MYB///MYB	MYB///MYB	blue
ARHGEF2	ARHGEF2	blue
CCDC148-AS1	CCDC148-AS1	blue
FCGBP	FCGBP	blue
MUC4	MUC4	blue
FRMPD2B///FRMPD2	FRMPD2B///FRMPD2	blue
WBSCR27	WBSCR27	blue
IL5RA	IL5RA	blue
S100P	S100P	blue
CES4A	CES4A	blue
MRVI1	MRVI1	blue
PMS2P9///PMS2P7///PMS2P6///DTX2P1-UPK3BP1-PMS2P11///LOC441259///PMS2P3///PMS2P5///PMS2P4///PMS2P2///PMS2P1///PMS2P6///PMS2P3///PMS2P2///PMS2P1	PMS2P9///PMS2P7///PMS2P6///DTX2P1-UPK3BP1-PMS2P11///LOC441259///PMS2P3///PMS2P5///PMS2P4///PMS2P2///PMS2P1///PMS2P6///PMS2P3///PMS2P2///PMS2P1	blue
FAM179B	FAM179B	blue
PERP	PERP	blue
C17orf97	C17orf97	blue
MUC5B	MUC5B	blue
CNTRL	CNTRL	blue
SLFN13	SLFN13	blue
CLDN4	CLDN4	blue
TMC4	TMC4	blue
MAPRE3	MAPRE3	blue
PEX5	PEX5	blue
HSPB11	HSPB11	blue
MORN5	MORN5	blue
PLEKHB1	PLEKHB1	blue
RABL2A///RABL2B	RABL2A///RABL2B	blue
SPATA7	SPATA7	blue
C6orf118	C6orf118	blue
