nodeName	altName	nodeAttr[nodesPresent, ]
LRRC37A2///LRRC37A6P///LRRC37A3///LRRC37A4P///LRRC37A///LRRC37A2	LRRC37A2///LRRC37A6P///LRRC37A3///LRRC37A4P///LRRC37A///LRRC37A2	brown
IL1A	IL1A	brown
ORAI3	ORAI3	brown
SNORD83B	SNORD83B	brown
RRP9	RRP9	brown
HSPE1	HSPE1	brown
ANTXR2	ANTXR2	brown
MRTO4	MRTO4	brown
STAG3L5P-PVRIG2P-PILRB///STAG3L2///STAG3L3///STAG3L1	STAG3L5P-PVRIG2P-PILRB///STAG3L2///STAG3L3///STAG3L1	brown
FLVCR1	FLVCR1	brown
STAG3L5P-PVRIG2P-PILRB///STAG3L2///STAG3L3///STAG3L1///STAG3	STAG3L5P-PVRIG2P-PILRB///STAG3L2///STAG3L3///STAG3L1///STAG3	brown
INPP5B	INPP5B	brown
CENPN	CENPN	brown
FAM46A	FAM46A	brown
ARPC5L	ARPC5L	brown
NCL	NCL	brown
ZKSCAN1	ZKSCAN1	brown
SDAD1	SDAD1	brown
UGDH	UGDH	brown
CCNG2	CCNG2	brown
SUPV3L1	SUPV3L1	brown
QTRT2	QTRT2	brown
RERE	RERE	brown
GLTSCR1L	GLTSCR1L	brown
PSMG1///PSMG1	PSMG1///PSMG1	brown
MMAA	MMAA	brown
UTP18	UTP18	brown
DCAF13	DCAF13	brown
LARP1B	LARP1B	brown
PQLC3	PQLC3	brown
KLHL2	KLHL2	brown
PLA2G4B///JMJD7///JMJD7-PLA2G4B	PLA2G4B///JMJD7///JMJD7-PLA2G4B	brown
HSPD1	HSPD1	brown
ANAPC1	ANAPC1	brown
MKRN1	MKRN1	brown
KAT7	KAT7	brown
APPL2	APPL2	brown
GRB7	GRB7	brown
SNORA8///TAF1D	SNORA8///TAF1D	brown
TIMM8A	TIMM8A	brown
COA4	COA4	brown
USP38	USP38	brown
MRPL47	MRPL47	brown
NOL10	NOL10	brown
MROH7-TTC4///TTC4	MROH7-TTC4///TTC4	brown
SYAP1	SYAP1	brown
SPSB3	SPSB3	brown
PYROXD2	PYROXD2	brown
INO80B-WBP1///WBP1	INO80B-WBP1///WBP1	brown
NIPAL2	NIPAL2	brown
FBXO45	FBXO45	brown
WDR3	WDR3	brown
ZNF35	ZNF35	brown
MSC	MSC	brown
RAN	RAN	brown
OBFC1	OBFC1	brown
EIF1AD	EIF1AD	brown
SLC25A51	SLC25A51	brown
MAP2K5	MAP2K5	brown
ILF3-AS1	ILF3-AS1	brown
MARS2	MARS2	brown
PDE12	PDE12	brown
SCFD2	SCFD2	brown
MSL1	MSL1	brown
PUS3	PUS3	brown
EIF2S1	EIF2S1	brown
TCEB1	TCEB1	brown
NCOA6	NCOA6	brown
EIF2S2	EIF2S2	brown
TNRC6B	TNRC6B	brown
STRAP	STRAP	brown
IGBP1	IGBP1	brown
ALKBH2	ALKBH2	brown
UTP6	UTP6	brown
SEC24A	SEC24A	brown
DKC1	DKC1	brown
CCT2	CCT2	brown
FAM114A2	FAM114A2	brown
TBX19	TBX19	brown
LRRC28	LRRC28	brown
PTRH2	PTRH2	brown
ATP6V0A2	ATP6V0A2	brown
NANP	NANP	brown
FAHD2B///FAHD2A	FAHD2B///FAHD2A	brown
TRPC4	TRPC4	brown
FAM63A	FAM63A	brown
RBM28	RBM28	brown
IP6K2	IP6K2	brown
PPAT	PPAT	brown
HIBADH	HIBADH	brown
CCT6A	CCT6A	brown
URB2	URB2	brown
CNRIP1	CNRIP1	brown
LSM7	LSM7	brown
TRMT1	TRMT1	brown
BCAS3	BCAS3	brown
NCAPD2	NCAPD2	brown
TSC1	TSC1	brown
COA7	COA7	brown
XPO5	XPO5	brown
DCUN1D5	DCUN1D5	brown
BZW1	BZW1	brown
TPM4	TPM4	brown
BCCIP	BCCIP	brown
INTS3	INTS3	brown
FBXO17	FBXO17	brown
VPS39	VPS39	brown
RPRD2	RPRD2	brown
PRMT7	PRMT7	brown
LARP4	LARP4	brown
SNORD20	SNORD20	brown
CARF	CARF	brown
SYNCRIP	SYNCRIP	brown
RAB9A	RAB9A	brown
APBB1	APBB1	brown
DIEXF	DIEXF	brown
HNRNPCL1///HNRNPC	HNRNPCL1///HNRNPC	brown
LOC107984066///LOC100996643///LOC100133920///LOC286297///MTHFD1L	LOC107984066///LOC100996643///LOC100133920///LOC286297///MTHFD1L	brown
PARN	PARN	brown
LDLRAP1	LDLRAP1	brown
HERPUD2	HERPUD2	brown
POLR3D	POLR3D	brown
NFRKB	NFRKB	brown
EIF2B3	EIF2B3	brown
SHPK	SHPK	brown
CTR9	CTR9	brown
GFM1	GFM1	brown
ABT1	ABT1	brown
TSEN2	TSEN2	brown
UBE2G2	UBE2G2	brown
SNORA74A	SNORA74A	brown
RPL36A-HNRNPH2///HNRNPH2	RPL36A-HNRNPH2///HNRNPH2	brown
CCDC86	CCDC86	brown
TWISTNB	TWISTNB	brown
RRP1	RRP1	brown
CCL11///CCL11	CCL11///CCL11	brown
RRP1B	RRP1B	brown
CBY1	CBY1	brown
UBE4B	UBE4B	brown
SLC30A7	SLC30A7	brown
NCOA2	NCOA2	brown
MICALL2	MICALL2	brown
SPTY2D1	SPTY2D1	brown
TRMT6	TRMT6	brown
DDX10	DDX10	brown
ZNF395	ZNF395	brown
SNORA13	SNORA13	brown
EIF5B	EIF5B	brown
PUS1	PUS1	brown
DDX31	DDX31	brown
COQ10A	COQ10A	brown
CSTF2T	CSTF2T	brown
NIFK	NIFK	brown
PINX1	PINX1	brown
TPM3///ROS1///NTRK1	TPM3///ROS1///NTRK1	brown
FYTTD1	FYTTD1	brown
ZMYM3	ZMYM3	brown
SLC25A29	SLC25A29	brown
CDK19	CDK19	brown
PLAA	PLAA	brown
BTD	BTD	brown
RBL2	RBL2	brown
GALT	GALT	brown
SLC25A32	SLC25A32	brown
BEST1	BEST1	brown
TPGS2	TPGS2	brown
ZC3H15	ZC3H15	brown
SET	SET	brown
TCP1	TCP1	brown
MTA3	MTA3	brown
WDR46	WDR46	brown
KIAA0319L	KIAA0319L	brown
SNORD96A	SNORD96A	brown
HMGN2	HMGN2	brown
ZNF318	ZNF318	brown
PRKAR2A	PRKAR2A	brown
UTP14A	UTP14A	brown
BOP1	BOP1	brown
MYO19	MYO19	brown
BNIP3L	BNIP3L	brown
WIPI2	WIPI2	brown
DCAF4	DCAF4	brown
RRP8	RRP8	brown
ARHGEF37	ARHGEF37	brown
MINA	MINA	brown
KANSL1	KANSL1	brown
EIF3J-AS1	EIF3J-AS1	brown
HEATR1	HEATR1	brown
ISCU	ISCU	brown
SMARCC2	SMARCC2	brown
