nodeName	altName	nodeAttr[nodesPresent, ]
HERC1	HERC1	black
MPHOSPH10	MPHOSPH10	black
PPIL1	PPIL1	black
NAPG	NAPG	black
MED10	MED10	black
HTATSF1	HTATSF1	black
IDE	IDE	black
MRPL1	MRPL1	black
PSMA5	PSMA5	black
ATR	ATR	black
SSBP3	SSBP3	black
CCDC43	CCDC43	black
PNPLA2	PNPLA2	black
RPF1	RPF1	black
NXF1	NXF1	black
TOPBP1	TOPBP1	black
TARS	TARS	black
USP11	USP11	black
PHAX	PHAX	black
USP45	USP45	black
GTF3C3	GTF3C3	black
BLOC1S6	BLOC1S6	black
MTMR9	MTMR9	black
ORC5	ORC5	black
ZNF770	ZNF770	black
SLC12A4	SLC12A4	black
FBXW4	FBXW4	black
VAMP7	VAMP7	black
TRAPPC13	TRAPPC13	black
POLR2J3///POLR2J2///POLR2J4///POLR2J	POLR2J3///POLR2J2///POLR2J4///POLR2J	black
LMAN1	LMAN1	black
KRR1	KRR1	black
DGCR2	DGCR2	black
RNF13	RNF13	black
PPP2R3C	PPP2R3C	black
FAM35A	FAM35A	black
WDR75	WDR75	black
SLC10A7	SLC10A7	black
KIF13B	KIF13B	black
PSMA4	PSMA4	black
NLN	NLN	black
LZIC	LZIC	black
VAMP2	VAMP2	black
GK5	GK5	black
SNX2	SNX2	black
FZR1	FZR1	black
HPF1	HPF1	black
NDC1	NDC1	black
MPC1	MPC1	black
NARS	NARS	black
BTBD10	BTBD10	black
RABGGTB	RABGGTB	black
SLC25A15	SLC25A15	black
USP15	USP15	black
MTMR2	MTMR2	black
SHFM1	SHFM1	black
CD81	CD81	black
MAGOH	MAGOH	black
RPAP3	RPAP3	black
ATG4A	ATG4A	black
TBCD	TBCD	black
SPCS2///SPCS2	SPCS2///SPCS2	black
ZNF146	ZNF146	black
ARL1	ARL1	black
AGPS	AGPS	black
ERBB2	ERBB2	black
ATP6V1C1	ATP6V1C1	black
UHRF1BP1L	UHRF1BP1L	black
ENPP4	ENPP4	black
DDX52	DDX52	black
ANAPC13	ANAPC13	black
TIMM21	TIMM21	black
GTPBP10	GTPBP10	black
RABL3	RABL3	black
SMIM15	SMIM15	black
PNPLA7	PNPLA7	black
ASXL1	ASXL1	black
PRRC1	PRRC1	black
ERCC4	ERCC4	black
DNAJC10	DNAJC10	black
TMEM8B	TMEM8B	black
RFK	RFK	black
SNORD115-24///SNORD115-44///SNORD115-43///SNORD115-42///SNORD115-41///SNORD115-40///SNORD115-39///SNORD115-38///SNORD115-36///SNORD115-34///SNORD115-30///SNORD115-29///SNORD115-26///SNORD115-21///SNORD115-16///SNORD115-15///SNORD115-14///SNORD115-13///SNORD115-12///SNORD115-11///SNORD115-10///SNORD115-9///SNORD115-8///SNORD115-6///SNORD115-5///SNORD115-4///SNORD115-1///SNRPN	SNORD115-24///SNORD115-44///SNORD115-43///SNORD115-42///SNORD115-41///SNORD115-40///SNORD115-39///SNORD115-38///SNORD115-36///SNORD115-34///SNORD115-30///SNORD115-29///SNORD115-26///SNORD115-21///SNORD115-16///SNORD115-15///SNORD115-14///SNORD115-13///SNORD115-12///SNORD115-11///SNORD115-10///SNORD115-9///SNORD115-8///SNORD115-6///SNORD115-5///SNORD115-4///SNORD115-1///SNRPN	black
DCLRE1A	DCLRE1A	black
DHX36	DHX36	black
ZMAT2	ZMAT2	black
SPRTN	SPRTN	black
TAF1B	TAF1B	black
PINK1-AS	PINK1-AS	black
CEP135	CEP135	black
COPS4	COPS4	black
CHUK	CHUK	black
ASUN	ASUN	black
ZNF468	ZNF468	black
COPB2	COPB2	black
WDR41	WDR41	black
ZNF271P	ZNF271P	black
ALG6	ALG6	black
ENOPH1	ENOPH1	black
CAAP1	CAAP1	black
GPD2	GPD2	black
WDR59	WDR59	black
NUP107	NUP107	black
VPS26A	VPS26A	black
GTF3C6	GTF3C6	black
KRAS	KRAS	black
DIP2A	DIP2A	black
RXRB	RXRB	black
ZNF609	ZNF609	black
TESK2	TESK2	black
CCT8	CCT8	black
UFM1	UFM1	black
TMX3	TMX3	black
CREBBP	CREBBP	black
CAPZA2	CAPZA2	black
RPL26L1	RPL26L1	black
AP1AR	AP1AR	black
ZNF407	ZNF407	black
PBXIP1	PBXIP1	black
C18orf21	C18orf21	black
SUCLA2	SUCLA2	black
SNORD115-35	SNORD115-35	black
ZNF816	ZNF816	black
CUL2	CUL2	black
MEMO1	MEMO1	black
THOC7	THOC7	black
FUNDC2	FUNDC2	black
USP16	USP16	black
RANBP10	RANBP10	black
TMEM39A	TMEM39A	black
FAM35DP///FAM35BP///FAM35A	FAM35DP///FAM35BP///FAM35A	black
CCDC90B	CCDC90B	black
WDTC1	WDTC1	black
BSDC1	BSDC1	black
GHITM	GHITM	black
TNRC6C	TNRC6C	black
PDCD5	PDCD5	black
COMMD8	COMMD8	black
SUB1	SUB1	black
POGZ	POGZ	black
MRPS23	MRPS23	black
SNORD115-44///SNORD115-43///SNORD115-41///SNORD115-40///SNORD115-39///SNORD115-36///SNORD115-29///SNORD115-26///SNORD115-25///SNORD115-22///SNORD115-20///SNORD115-19///SNORD115-18///SNORD115-17///SNORD115-16///SNORD115-13///SNORD115-12///SNORD115-11///SNORD115-9///SNORD115-7///SNORD115-5///SNORD115-3///SNORD115-2///SNORD115-1///SNRPN	SNORD115-44///SNORD115-43///SNORD115-41///SNORD115-40///SNORD115-39///SNORD115-36///SNORD115-29///SNORD115-26///SNORD115-25///SNORD115-22///SNORD115-20///SNORD115-19///SNORD115-18///SNORD115-17///SNORD115-16///SNORD115-13///SNORD115-12///SNORD115-11///SNORD115-9///SNORD115-7///SNORD115-5///SNORD115-3///SNORD115-2///SNORD115-1///SNRPN	black
ERGIC2	ERGIC2	black
SAR1B	SAR1B	black
RBM34	RBM34	black
RARS	RARS	black
SSBP1	SSBP1	black
CDC123	CDC123	black
HDAC2	HDAC2	black
CBFA2T2	CBFA2T2	black
SSR1	SSR1	black
ARSD	ARSD	black
PDCL3	PDCL3	black
KANSL3	KANSL3	black
NXT2	NXT2	black
PSMA6	PSMA6	black
OSBPL8	OSBPL8	black
DNM1L	DNM1L	black
GPRC5C	GPRC5C	black
C3orf14	C3orf14	black
CPNE8	CPNE8	black
CLTC	CLTC	black
UBXN8	UBXN8	black
UGP2	UGP2	black
MAP1LC3A	MAP1LC3A	black
PHF12	PHF12	black
CNIH1	CNIH1	black
NGLY1	NGLY1	black
CTDSP2	CTDSP2	black
MAGT1	MAGT1	black
INIP	INIP	black
FYCO1	FYCO1	black
NOL11	NOL11	black
DIDO1	DIDO1	black
MICU2	MICU2	black
IBTK	IBTK	black
TBC1D25	TBC1D25	black
QRSL1	QRSL1	black
RNF6	RNF6	black
SLC33A1	SLC33A1	black
PHF6	PHF6	black
ATP5C1	ATP5C1	black
VTA1	VTA1	black
RAB18	RAB18	black
RWDD4	RWDD4	black
LYRM2	LYRM2	black
CEBPG	CEBPG	black
STT3B	STT3B	black
SIKE1	SIKE1	black
GMFB	GMFB	black
GCSHP3///LOC729080///LOC641746///GCSH	GCSHP3///LOC729080///LOC641746///GCSH	black
KIAA0391	KIAA0391	black
HSPE1-MOB4///MOB4	HSPE1-MOB4///MOB4	black
CBX3	CBX3	black
BTF3L4	BTF3L4	black
R3HDM2	R3HDM2	black
TMEM87B	TMEM87B	black
DDX1	DDX1	black
TMCO1	TMCO1	black
MTMR6	MTMR6	black
DENR	DENR	black
CLSTN1	CLSTN1	black
SNORD115-32	SNORD115-32	black
AKAP8L	AKAP8L	black
ACTR3	ACTR3	black
LRRC40	LRRC40	black
SAP130	SAP130	black
TMEM184C	TMEM184C	black
ARL6IP5	ARL6IP5	black
KIAA1143	KIAA1143	black
PRIM2	PRIM2	black
TRMT5	TRMT5	black
MIOS	MIOS	black
MTERF3	MTERF3	black
RNGTT	RNGTT	black
TMEM126B	TMEM126B	black
ING5///ING5	ING5///ING5	black
NRAS	NRAS	black
TFB2M	TFB2M	black
TIPRL	TIPRL	black
COPZ1	COPZ1	black
GEMIN6	GEMIN6	black
ZW10	ZW10	black
PSMD5	PSMD5	black
MED31	MED31	black
NEK9	NEK9	black
CCNC	CCNC	black
GATAD2B	GATAD2B	black
SPANXC///SPANXD	SPANXC///SPANXD	black
OLA1	OLA1	black
XPC	XPC	black
CD164	CD164	black
CEPT1	CEPT1	black
NUPL2	NUPL2	black
ACTL6A	ACTL6A	black
PSMD10	PSMD10	black
KHNYN	KHNYN	black
C1GALT1C1	C1GALT1C1	black
GOLT1B	GOLT1B	black
METTL5	METTL5	black
MRPS30	MRPS30	black
SRP19	SRP19	black
PLRG1	PLRG1	black
TMEM9B	TMEM9B	black
SAFB2	SAFB2	black
NDUFAF2	NDUFAF2	black
FAM175B	FAM175B	black
RSRC1	RSRC1	black
HAT1	HAT1	black
CEBPZ	CEBPZ	black
TXNDC9	TXNDC9	black
SFT2D1	SFT2D1	black
ANO10	ANO10	black
PRRC2B	PRRC2B	black
CMTR1	CMTR1	black
AK6///TAF9	AK6///TAF9	black
FAM122B	FAM122B	black
PSMD1	PSMD1	black
SRRM2	SRRM2	black
SPPL3///SPPL3	SPPL3///SPPL3	black
TBC1D17	TBC1D17	black
DLD	DLD	black
C6orf62	C6orf62	black
SNRNP70	SNRNP70	black
APTX	APTX	black
EIF2AK3	EIF2AK3	black
SNORD115-42///SNORD115-15///SNORD115-6	SNORD115-42///SNORD115-15///SNORD115-6	black
FOXJ2	FOXJ2	black
FEZ2	FEZ2	black
RNASE1	RNASE1	black
WNK1	WNK1	black
PSMC2	PSMC2	black
ARNT	ARNT	black
BRD1	BRD1	black
ZER1	ZER1	black
