nodeName	altName	nodeAttr[nodesPresent, ]
RPL29	RPL29	darkorange
RPL26	RPL26	darkorange
PRPF3	PRPF3	darkorange
EIF4B	EIF4B	darkorange
MMAB	MMAB	darkorange
BOLA2-SMG1P6///LOC101060386///SMG1P3///SMG1P1///SMG1P5///BOLA2///SMG1P2///SLC7A5P2///SMG1	BOLA2-SMG1P6///LOC101060386///SMG1P3///SMG1P1///SMG1P5///BOLA2///SMG1P2///SLC7A5P2///SMG1	darkorange
NDUFB3	NDUFB3	darkorange
LYPLA1	LYPLA1	darkorange
MRPS33	MRPS33	darkorange
RPL24	RPL24	darkorange
SNAPIN	SNAPIN	darkorange
RPS8	RPS8	darkorange
PKD1P6-NPIPP1///NPIPA8///NPIPA7///NPIPA5///NPIPB5///NPIPA2///NPIPA3///NPIPB4///PKD1P1///PDXDC2P///NPIPB3///NPIPA1///NPIPB5///NPIPB4///NPIPB3	PKD1P6-NPIPP1///NPIPA8///NPIPA7///NPIPA5///NPIPB5///NPIPA2///NPIPA3///NPIPB4///PKD1P1///PDXDC2P///NPIPB3///NPIPA1///NPIPB5///NPIPB4///NPIPB3	darkorange
MRPS16	MRPS16	darkorange
TSFM	TSFM	darkorange
ERH	ERH	darkorange
PSMB7	PSMB7	darkorange
RPL31	RPL31	darkorange
NME4	NME4	darkorange
DAD1	DAD1	darkorange
COMMD1	COMMD1	darkorange
RPL17-C18orf32///C18orf32	RPL17-C18orf32///C18orf32	darkorange
PPCS	PPCS	darkorange
CCNE2	CCNE2	darkorange
RANGRF	RANGRF	darkorange
